TF Padj NES TopMR Cancer Avg_ICR_High Avg_ICR_Low
DKK3 1.4553245453917e-05 -2.10506530619243 1 STAD -0.0250662926758375 -0.00436433062138434
ZFPM1 1.4553245453917e-05 -2.2529129782345 1 STAD -0.0419522612906803 0.0182313598664268
MAGED1 1.4553245453917e-05 -2.20322687493532 1 STAD -0.0776594375386012 0.0341527084275764
TLX1 1.4553245453917e-05 -2.45152311670297 1 STAD -0.0381760407067266 0.0249184637956341
ISX 1.4553245453917e-05 -2.70210161609399 1 STAD -0.0448612140251617 0.0251237315114896
ESRRG 1.4553245453917e-05 -2.17393052772602 1 STAD -0.0651225338847759 0.0319419463755111
MAPK12 1.4553245453917e-05 -1.93795288305656 1 STAD 0.00300205809261897 -0.00522773596497309
TAF2 1.4553245453917e-05 -2.02367052714621 1 STAD -0.0298977941669889 0.0212997224632412
RCOR2 1.4553245453917e-05 -2.17213341531055 1 STAD -0.0241178691717575 0.013805805593319
PEG3 1.4553245453917e-05 -1.97315792868622 1 STAD -0.0267046245652734 -0.0014252306600159
CREB3L4 1.4553245453917e-05 -2.24072330629621 1 STAD -0.0294037135348653 0.0210991260367472
MYRFL 1.4553245453917e-05 -2.78241109560651 1 STAD -0.0405020281854086 0.0181486428475265
LMO1 1.4553245453917e-05 -2.48213347965594 1 STAD -0.0527694710127034 0.00911503354953572
KCP 1.4553245453917e-05 -2.03360203061991 1 STAD -0.0607263046981803 0.0286573583314144
ZFPM2 1.4553245453917e-05 -1.8784823722203 1 STAD -0.024319119787632 -0.00166974183672006
TBX2 1.4553245453917e-05 -2.1397929118236 1 STAD -0.0671201808676564 0.00633403917714619
KLF4 1.4553245453917e-05 -2.09452486465601 1 STAD -0.0151108566447043 -0.0108012979526345
BMP7 1.4553245453917e-05 -2.52045997323372 1 STAD -0.0770973433103412 0.0450733942541739
CHP2 1.4553245453917e-05 -2.84431198229281 1 STAD -0.0334717731197475 0.00905619357438107
ROR2 1.4553245453917e-05 -1.93586748000396 1 STAD -0.00888250377030457 -0.0197945190375091
FGF10 1.4553245453917e-05 -2.20320829181939 1 STAD -0.0221617187800744 -0.0103917538279703
WNT4 1.4553245453917e-05 -2.6348725277912 1 STAD -0.0584162977097003 0.0185345638174239
HOXA13 1.4553245453917e-05 -2.31210909412403 1 STAD -0.000762353689963498 -0.0080028082367486
CIDEC 1.4553245453917e-05 -2.67401803728933 1 STAD -0.057955272297359 0.0176792496588369
APOBEC1 1.4553245453917e-05 -2.43058640936883 1 STAD -0.0185573320315495 0.00281559147263642
VDR 1.4553245453917e-05 -1.8503826519707 1 STAD 0.00763603167990866 -0.0184068222983601
ARHGEF10L 1.4553245453917e-05 -1.95143432263912 1 STAD -0.072502989202792 0.0322119552532809
GREM2 1.4553245453917e-05 -2.36252450269291 1 STAD -0.0475107838232096 0.000483383778915633
HDAC4 1.4553245453917e-05 -1.87245999745904 1 STAD -0.0337121300294506 0.00842613453443755
SLC26A3 1.4553245453917e-05 -2.95469300479036 1 STAD -0.0634147683989629 0.0178980627009025
HIC2 1.4553245453917e-05 -2.03578824183766 1 STAD -0.0261456000713585 0.0198337511044188
DLX3 1.4553245453917e-05 -2.61515144577035 1 STAD -0.0481112206693975 0.0280682326746293
FOXP2 1.4553245453917e-05 -2.37771475450214 1 STAD -0.0423392796504978 0.00151154445937174
ZBTB7C 1.4553245453917e-05 -2.24017384029744 1 STAD -0.0211528677731269 -0.000378361042828166
SFRP1 1.4553245453917e-05 -2.18113462564331 1 STAD -0.00658086839786924 -0.0258613224441001
HOXA10 1.4553245453917e-05 -2.4706796487321 1 STAD -0.0325826347655672 0.0218197139851214
TRPV1 1.4553245453917e-05 -1.96565285115671 1 STAD -0.0392621523598517 0.0210300261289058
RIPPLY3 1.4553245453917e-05 -2.86643519505066 1 STAD -0.0632533777443461 0.0396018013639295
TRIM29 1.4553245453917e-05 -1.89949358947066 1 STAD -0.00545537888848134 0.0138933077970639
GREM1 1.4553245453917e-05 -1.91623787873557 1 STAD 0.00335642679997047 -0.01808877431615
TCEAL2 1.4553245453917e-05 -2.75778517484905 1 STAD -0.0232122085019493 0.00212030242582239
SLC38A3 1.4553245453917e-05 -2.54225718615499 1 STAD -0.088187217861644 0.0359740930994417
ASCL2 1.4553245453917e-05 -2.32784928116008 1 STAD -0.0042528787947452 0.00621140507984369
SPDEF 1.4553245453917e-05 -2.0415811422929 1 STAD -0.0137656656106419 -0.00377508776441962
PDE2A 1.4553245453917e-05 -2.16023051790954 1 STAD -0.0165578134600893 -0.0165973122821945
CREB3L3 1.4553245453917e-05 -2.51488296136925 1 STAD -0.0481691635411333 0.014411658205508
BARX1 1.4553245453917e-05 -2.60260838250013 1 STAD -0.0291310251366537 -0.0115652414288053
PTGIS 1.4553245453917e-05 -2.19065910338251 1 STAD -0.02151505823283 -0.0112112617933902
MYOCD 1.4553245453917e-05 -2.70473791002895 1 STAD -0.0316916635234785 -0.00391654362428118
SDR16C5 1.4553245453917e-05 -2.05713347073987 1 STAD -0.0104318690468084 -0.00990898103576784
IHH 1.4553245453917e-05 -2.41977459380271 1 STAD -0.0371531226797373 0.0171537949589658
RORC 1.4553245453917e-05 -2.66869426885611 1 STAD -0.0310741594548764 0.0194502083043655
SMARCA1 1.4553245453917e-05 -2.49347047479941 1 STAD -0.0839502016723091 0.0240796374507059
FOXF1 1.4553245453917e-05 -2.10652441681918 1 STAD -0.0326171272639092 -0.00807004983288189
TMEM100 1.4553245453917e-05 -1.84768705924539 1 STAD 0.00288023617784976 -0.0325264340102101
CHRDL1 1.4553245453917e-05 -1.9199524778204 1 STAD -0.00436363326050487 -0.0193073066560554
PDX1 1.4553245453917e-05 -2.30195072787611 1 STAD -0.00256646781984189 -0.00652344497683568
CAND2 1.4553245453917e-05 -2.49068106884836 1 STAD -0.0290058407130957 -0.0045288550157164
FOXA2 1.4553245453917e-05 -2.22706862629323 1 STAD -0.0402593059141048 0.0179511990681527
HAND2 1.4553245453917e-05 -2.55361630536725 1 STAD -0.00362284276821778 -0.0163045645465114
NR5A2 1.4553245453917e-05 -2.43358357796027 1 STAD -0.0378256200505474 0.0119569435488458
MN1 1.4553245453917e-05 -2.42576002867988 1 STAD -0.0365383516725288 -0.00776898340765727
MYRF 1.4553245453917e-05 -2.01744854064964 1 STAD 0.00330476437393769 -0.005393518602173
FOXA3 1.4553245453917e-05 -2.06306226975747 1 STAD -0.00247219967272576 -0.00217736071704064
FOXP4 1.4553245453917e-05 -2.11306024098544 1 STAD -0.0519035241324771 0.0246301800999573
ATP8B1 1.4553245453917e-05 -2.08965173359748 1 STAD -0.0504322395207353 0.0185474771137757
MLXIPL 1.4553245453917e-05 -2.39274684995494 1 STAD -0.0398300248717038 0.0244687255957495
PRKD1 1.4553245453917e-05 -2.14824969849394 1 STAD 0.000921143716683545 -0.0142878980120138
OVOL1 1.4553245453917e-05 -2.22414045929679 1 STAD -0.00575803968868956 0.00567959912031951
SLC39A5 1.4553245453917e-05 -2.80066606791323 1 STAD -0.0436816086813123 0.0150395962142114
PKD2 1.4553245453917e-05 -1.96330107414067 1 STAD -0.0108738486157163 -0.0068917009945637
CEBPA 1.4553245453917e-05 -2.1661319860808 1 STAD -0.0196941821651549 -0.00534926868996737
ZNF750 1.4553245453917e-05 -2.09672803381672 1 STAD -0.0275701365940658 0.0237293475597685
CDX1 1.4553245453917e-05 -2.83593210490596 1 STAD -0.046826041416757 0.0189450020805858
PRAME 1.4553245453917e-05 -2.5925692429558 1 STAD -0.0366205581424003 0.0202574214524483
RIPK3 1.4553245453917e-05 -2.6713750590642 1 STAD -0.0201435130927659 0.00202700419871055
RGMA 1.4553245453917e-05 -2.67229497461999 1 STAD -0.0411447852489182 0.000264816773587902
ZBTB10 1.4553245453917e-05 -2.06310980144129 1 STAD -0.0570787171409496 0.0307896185731593
HNF1B 1.4553245453917e-05 -1.9644795082208 1 STAD -0.0117525236734232 0.00407423793244607
FGF7 1.4553245453917e-05 -1.8210010600776 1 STAD 0.0156329640539338 -0.0335302469015104
TGFB1I1 1.4553245453917e-05 -2.20675659589636 1 STAD -0.0333688388932853 0.00649848499235886
PLAGL2 1.4553245453917e-05 -2.34935648219636 1 STAD -0.0298755153329061 0.0172881985869193
LIN28B 1.4553245453917e-05 -2.52160255967333 1 STAD -0.0362250358839275 0.0284285743301817
CHRD 1.4553245453917e-05 -1.97463450651578 1 STAD -0.0187638774305708 -0.00915735679410531
RUNX1T1 1.4553245453917e-05 -1.96465799704465 1 STAD -0.00218591545803111 -0.0133214761450659
POFUT1 1.4553245453917e-05 -2.36780964676102 1 STAD -0.0728746479724805 0.0386912824059576
NR1I2 1.4553245453917e-05 -3.02639539182335 1 STAD -0.0575525518088981 0.0209095498356764
MAPK8IP1 1.4553245453917e-05 -2.4548865811954 1 STAD -0.0716287671400016 0.0310718529368001
PRKAA2 1.4553245453917e-05 -2.66811581637838 1 STAD -0.059938487725802 0.0168080873737098
CDX2 1.4553245453917e-05 -2.92012164164484 1 STAD -0.0324525978067813 0.0187544109568054
PLA2G10 1.4553245453917e-05 -2.43547847961068 1 STAD -0.0206881306095583 0.00702305481057218
PKNOX2 1.4553245453917e-05 -1.78934947568546 1 STAD 0.017323022553526 -0.0309922301226432
PROX1 1.4553245453917e-05 -1.98255566000179 1 STAD -0.0206092481060152 0.0198830225020247
DNAJB5 1.4553245453917e-05 -2.51330826293732 1 STAD -0.00653513290980523 -0.0154094674392071
RBPMS2 1.4553245453917e-05 -2.82615050171173 1 STAD -0.0383585527624247 -0.000564676058097048
FLNA 1.4553245453917e-05 -1.90063330631425 1 STAD -0.00478868433275172 -0.0141115150564347
SMO 1.4553245453917e-05 -2.21716701120318 1 STAD -0.0536695696519109 0.0130020267518546
EIF2AK3 1.4553245453917e-05 -2.31178411006504 1 STAD -0.00685739553018175 -0.00484303888601808
CREB3L1 1.4553245453917e-05 -2.41964694408855 1 STAD -0.0376871024254405 0.0070474328867968
HNF4G 1.4553245453917e-05 -2.08858483027617 1 STAD 0.0158490195663873 -0.0131681561021009
MYEF2 1.4553245453917e-05 -2.45984193614497 1 STAD -0.0490649260884796 0.0150421400767087
ERN2 1.4553245453917e-05 -2.39407920942772 1 STAD -0.0185589251972824 0.00512412306980984
ACTN1 1.4553245453917e-05 -2.23894849216654 1 STAD -0.0150938860593679 -0.00240146096558142
TCF7L1 1.4553245453917e-05 -1.84244733318819 1 STAD -0.0388790921221326 0.00949960090471725
ARID3A 1.4553245453917e-05 -2.18013833916101 1 STAD -0.0015433958614976 0.00470398585861804
DDR2 1.4553245453917e-05 -2.06248189341523 1 STAD -0.0104216445855953 -0.0169677339800395
CAVIN1 1.4553245453917e-05 -2.0319603261749 1 STAD -0.0209824516435503 -0.00483787150745145
SETBP1 1.4553245453917e-05 -1.84012230754408 1 STAD -0.0346581347387615 -0.0025130139825907
ZEB1 1.4553245453917e-05 -2.2909215568102 1 STAD -0.0194753410303369 -0.00898594959636158
EPCAM 1.4553245453917e-05 -2.05697193934215 1 STAD -0.013699043600353 0.0153739930710881
SLC9A1 1.4553245453917e-05 -1.78097474078238 1 STAD 0.0124983305070659 -0.0162680276948879
NOSTRIN 1.4553245453917e-05 -1.75148955345662 1 STAD -0.0210953389411171 0.0049578651988122
HNF4A 1.4553245453917e-05 -2.64897095226931 1 STAD -0.0218581821567456 0.0145433791194204
MAPK10 1.4553245453917e-05 -2.22462220084583 1 STAD -0.0130564903715802 -0.0153300700580555
NDN 1.4553245453917e-05 -1.77860562726879 1 STAD 0.0136955611036741 -0.0280552534128679
SALL4 1.4553245453917e-05 -2.430875851603 1 STAD -0.0470363415183519 0.0284991998911913
SALL2 1.4553245453917e-05 -2.47113593872114 1 STAD -0.049283048967736 0.0125399365898233
APBB1 1.4553245453917e-05 -2.27636443520132 1 STAD -0.042019319560639 0.00325040886717632
KANK2 1.4553245453917e-05 -2.72819712378978 1 STAD -0.0275214211826646 -0.00482323888716941
FGFR1 1.4553245453917e-05 -2.33046673698603 1 STAD -0.0262069943742802 -0.00249072030110338
DNMT3B 1.4553245453917e-05 -1.74809576717344 0 STAD -0.00818153256138458 0.0138940251900469
TBX3 2.72247997195028e-05 -2.0289400286029 1 STAD -0.0487453514600358 0.0202643469341506
PA2G4 2.72247997195028e-05 1.85293309082759 1 STAD 0.0347420665488914 -0.00692188229670073
PSME2 2.72247997195028e-05 1.87143008247242 1 STAD 0.0862234777708336 -0.0549622567270534
RPS14 2.72247997195028e-05 1.88964679873764 1 STAD 0.0497120766089963 -0.030838448664768
VAX2 2.72247997195028e-05 -2.09436285095387 1 STAD -0.0451617504982052 0.0204643873264237
FANCA 2.72247997195028e-05 1.95086390435827 1 STAD 0.0465496034193162 -0.0225141129486806
DSG4 2.72247997195028e-05 -2.07947139592706 1 STAD -0.0250210618097432 0.01349714287702
S100A12 2.72247997195028e-05 2.02975585522003 1 STAD 0.0280151094573605 -0.0227833378485943
CSF2 2.72247997195028e-05 1.98299615937684 1 STAD 0.0280902257859293 -0.0159485445984112
TOX3 2.72247997195028e-05 -2.055048537704 1 STAD 0.0398033462922755 -0.00405566271085633
IRX4 2.72247997195028e-05 -2.06352995740508 1 STAD -0.0707442873096923 0.0335007881084465
SMARCD3 2.72247997195028e-05 -2.02707247969961 1 STAD -0.0520351955300036 0.0248431565067969
SPART 2.72247997195028e-05 -2.01157151692167 1 STAD -0.0321102207040349 0.00718562473228396
ARGLU1 2.72247997195028e-05 -1.90151964768238 1 STAD -0.0456394139255778 0.0356874340480909
GATA4 2.72247997195028e-05 -1.88873532501539 1 STAD 0.0255101188317555 -0.0185568322840765
AGT 2.72247997195028e-05 -1.93033837774244 1 STAD -0.0674795862272774 0.0113887153590437
NGFR 2.72247997195028e-05 -1.83532311405919 1 STAD -0.00629757419821088 -0.0131329133585646
ZNF774 2.72247997195028e-05 -1.8445588910572 1 STAD -0.0541779772239878 0.0309902410367031
CAV1 2.72247997195028e-05 -1.77099419280986 1 STAD -0.0161678019783539 -0.00683159328306576
IFNL1 2.72247997195028e-05 2.09717739190776 1 STAD 0.110450058068066 -0.037517643164427
PPARG 2.72247997195028e-05 -1.72807568090849 0 STAD 0.00128656058772576 -0.00279415626225724
DDX39B 2.72247997195028e-05 -1.70763624941436 0 STAD -0.039752360083782 0.0302380081504268
PABPC1L 2.72247997195028e-05 -1.70952594123769 0 STAD -0.0188021075744951 0.0211157827907822
CKS2 3.87549011480634e-05 1.76091554511993 1 STAD 0.0313868284583705 -0.00851080984785707
PHF5A 3.88319925560359e-05 1.80625759216499 1 STAD 0.0746779610665978 -0.0289150283847814
GTF2H2C 3.88604477579985e-05 1.8664618110913 1 STAD 0.0873796063735769 -0.0415287948267478
TLR3 3.88604477579985e-05 1.90038347365372 1 STAD 0.0289267474688038 -0.0370502204481536
MED11 3.88604477579985e-05 1.89970951700911 1 STAD 0.0424586075631562 -0.0253933993775554
HOXB3 3.91108350400129e-05 -2.0210337823582 1 STAD -0.0811818156831302 0.0515773774346335
GATA6 3.96782580112263e-05 -1.7699225144474 1 STAD -0.0115693359393053 0.000405093963778416
ZNF775 3.96782580112263e-05 -1.7851207324579 1 STAD -9.63496576849541e-06 -0.0126283437506702
CBFA2T2 3.96782580112263e-05 -1.74271487946117 0 STAD -0.0638722528548447 0.038728611759025
BRF2 5.07419486936373e-05 1.78735425721427 1 STAD 0.0539068209858378 -0.0224186829234169
PTP4A3 5.08155259735072e-05 -2.11731700155217 1 STAD -0.0234595449526285 -0.00742699723510761
VLDLR 5.17994562366402e-05 -1.9157457968829 1 STAD -0.0521491427839824 0.00242112817998818
HIP1 5.18073755942656e-05 -1.84993449173312 1 STAD -0.0543032477919723 0.0209830812895434
RHEBL1 5.22133253355387e-05 -1.72362358879309 0 STAD 0.0825703296160064 -0.0398300125966499
JAK2 5.24339831147043e-05 -1.67730335311748 0 STAD 0.0566954020709965 -0.0428163139732292
HIST1H4C 6.23618728848685e-05 1.77503032761277 1 STAD 0.0417995645485487 -0.00618088935084886
PCK1 6.28984728176276e-05 -2.0598585625967 1 STAD -0.0571039450214471 0.0210540377176164
PATZ1 6.30024053034409e-05 -1.99342122130344 1 STAD -0.00038767177677997 0.00688917201875968
PTF1A 6.30024053034409e-05 -2.0118781505868 1 STAD -0.0362283359762749 0.0151183552379238
HOXB7 7.46004962229374e-05 -2.06463175007247 1 STAD -0.0123825112180283 0.00457840819399353
TESC 7.62570077000152e-05 -1.8537875124513 1 STAD 0.0135276838775928 -0.0117898360132029
LDB2 7.65908450910431e-05 -1.75183139908944 1 STAD -0.00734542314112077 -0.0310691073252787
BNC2 7.70973751723615e-05 -1.63682564776204 0 STAD 0.00475806705354251 -0.0289964693946978
TFAP2D 8.50626493803596e-05 1.66472484158543 0 STAD 0.0329612593151886 -0.0140154529177895
PRAMEF19 8.54332912481344e-05 1.75549830001516 1 STAD 0.0100304814852216 -0.00577717743123052
BEND5 8.77668674311476e-05 -1.84313132597122 1 STAD -0.00691233851538872 -0.00661049864742494
CARD16 9.68815847707506e-05 1.69031145306088 0 STAD 0.0579674548350164 -0.0405394043081117
HOXA6 0.000109998293645919 -2.03970730670031 1 STAD -0.0145608529180265 0.0184382878213593
NR3C2 0.000112462740054872 -1.79686263980196 1 STAD -0.03543356323501 0.00205612697375002
BACH2 0.000122098953930232 1.9184563299418 1 STAD -0.000624726287446038 -0.0154724874513742
SULF1 0.000132662900165037 1.77279756310462 1 STAD -0.00504871194359401 -0.0162253331091517
HOXA2 0.000134632042391285 -1.95478389226632 1 STAD -0.0977248987701933 0.0340226247752566
HNF1A 0.000137348998147993 -1.69338031012728 0 STAD -0.030238607693091 0.0241993390282381
RELB 0.000145296390865195 1.91789710425414 1 STAD 0.00816335427859831 -0.0413050930207128
TEAD1 0.000148131383586174 -1.75409706065114 1 STAD -0.0597485320565372 0.0230585971891366
ANXA4 0.000149010264641524 -1.66163810563362 0 STAD 0.0167748878744041 -0.0105924926177306
GRHL1 0.000149032856516155 -1.61391312263091 0 STAD 0.0194713418517105 -0.00306563730520414
SHOX 0.000164309423456922 1.61265057778065 0 STAD 0.0396226377474793 -0.0116545085538373
NR2F1 0.000168239222619746 -1.93430755199764 1 STAD -0.0879731425077336 0.0164645147017512
PTPRN 0.000168827253542358 -1.90598766956641 1 STAD -0.0216407330796359 0.000298491925623397
BAMBI 0.000181193979877249 -1.83166131505282 1 STAD -0.0110638053429785 0.0117452758496282
NR4A2 0.00020316044475769 -1.91423787588428 1 STAD 0.0345139702107067 -0.029388339871065
TNFAIP3 0.000254149308177784 2.01873683225114 1 STAD -0.0124254751251496 -0.0225293710657039
PRAMEF17 0.000266965505201688 1.63496637258305 0 STAD 0.0286767688266309 -0.0108891735147957
HINT1 0.000267850942284446 1.70947171302264 0 STAD 0.0500795594375401 -0.0337245587417646
ZNF514 0.000273598423062804 -1.8652668750036 1 STAD -0.0519729137494628 0.0482434489619256
MECOM 0.00029073061079005 -1.61972612076027 0 STAD 0.00892954212988425 -0.0124333194749189
MAP2K2 0.000291106396076603 1.80359166358324 1 STAD 0.0341346194150386 -0.013163923505991
MYCN 0.00029434538247239 -1.89496782379164 1 STAD -0.0509977421844961 0.0295223041578955
MACC1 0.00029963187596933 -1.65049616932962 0 STAD -0.0234907538106363 0.0209583183938218
GDNF 0.000311318444633305 -1.98509763875087 1 STAD -0.0127266430499323 -0.00542615190881336
PKHD1 0.000324723667469114 -1.95711620832451 1 STAD 0.0238121293862046 -0.00277554789558558
IL26 0.000345230985708092 1.99767643910162 1 STAD 0.0358495106212723 -0.0299915838122184
GRHL3 0.000355403430992482 -1.66200130272065 0 STAD 0.0158145437130035 0.00298217489272926
FSTL1 0.000355834326797852 -1.63666275737983 0 STAD -0.0169476643428078 -0.014308752929816
CCNE1 0.000365290102106988 -1.68375448409427 0 STAD -0.00492997528248013 0.0151697536291361
NKX2-1 0.000376080724037761 -1.98505031538073 1 STAD 0.00291576369834242 -0.00388513859206797
NFIX 0.000378871764177764 -1.9142601107526 1 STAD -0.0266922037071663 0.00124458675817497
MSC 0.000386029524774598 1.79082522025439 1 STAD 0.0242589449540183 -0.0342642694330545
RASD1 0.000395787700549295 -1.96996499292872 1 STAD -0.0387364436576026 0.00488563255655271
HSF4 0.000397904044788813 -1.62538884371829 0 STAD 0.000232400015429791 0.00860454066852017
PGR 0.000401154847944115 -1.8572043111457 1 STAD -0.00382103271238525 -0.0210422852778273
H2AFZ 0.00040198120568519 1.68187809690394 0 STAD 0.0562007599186119 -0.025661109524447
GRIP1 0.000403070870102002 -1.97680659039409 1 STAD -0.111372435396747 0.0602433680529108
HIST1H3B 0.000413275147464241 2.00713913765051 1 STAD 0.0670859985831036 -0.0116288565291345
RIPPLY2 0.000442363093863718 -1.96556690510464 1 STAD -0.0484874249721921 0.0412889471416132
ZNF789 0.000448213600006536 -1.64395336525779 0 STAD -0.00202018702033273 0.0104256033296008
JUP 0.000448213600006536 -1.6399313346179 0 STAD -0.0380410802559896 0.0298177825835753
VAV1 0.000459709492740941 1.97562267975827 1 STAD 0.0510435504124197 -0.0395063765683725
MED31 0.000506300859541024 1.705256175332 0 STAD 0.0579957112636327 -0.0254228352142356
ONECUT3 0.000506300859541024 -1.82232914933564 1 STAD 0.0212549493482179 -0.0206926293103938
NR2F2 0.000551183908543241 -1.778903345141 1 STAD -0.0205832150044159 -0.00916803639916061
MYO6 0.000571285409424971 -1.81412261560103 1 STAD -0.015178902833721 0.0164520608580229
RRM2 0.000578755047886547 1.92110812320424 1 STAD 0.0395366955524657 -0.011411737685425
NOLC1 0.000592320841530192 1.77243152195089 1 STAD 0.021497079463026 -0.00189107066434996
TSHZ3 0.000611546933570352 -1.59098204810445 0 STAD -0.004799698624121 -0.015513278594607
MEF2C 0.000613717426448152 1.59289151695815 0 STAD 0.00778913332185148 -0.0256234033150991
